Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
190536,Monument Peak,Summit,Mineral County,Colorado,Spar City,3249,37.698279,-106.9541378,None,10/13/78,null,null,null,null,8079,8
173895,Monument Peak,Summit,Garfield County,Colorado,Rio Blanco,2800,39.7195448,-107.9164488,None,10/13/78,null,null,null,null,8045,8
185206,Monument Rock,Summit,Mesa County,Colorado,Glade Park,2553,38.9274401,-108.70641,None,10/13/78,null,null,null,null,8077,8
189311,Monumental Peak,Summit,Chaffee County,Colorado,Garfield,4076,38.5925739,-106.3580714,None,10/13/78,null,null,null,null,8015,8
202455,Moody Hill,Summit,Larimer County,Colorado,Crystal Mountain,2429,40.559425,-105.3814225,None,10/13/78,null,null,null,null,8069,8
172274,Moon Hill,Summit,Routt County,Colorado,Clark,2441,40.6452776,-106.9220046,None,10/13/78,null,null,null,null,8107,8
203116,Moon Mesa,Summit,Mesa County,Colorado,Calamity Mesa,1934,38.5229195,-108.7673114,None,10/13/78,null,null,null,null,8077,8
194755,Mooney Hills,Summit,Las Animas County,Colorado,Mooney Hills,1770,37.2337567,-104.2909104,None,10/13/78,null,null,null,null,8071,8
185785,Moore Mesa,Summit,Montrose County,Colorado,Moore Mesa,2810,38.411035,-108.3062708,None,10/13/78,null,null,null,null,8085,8
170937,Moose Head Mountain,Summit,Moffat County,Colorado,Lazy Y Point,2589,40.3168237,-108.8636681,None,10/13/78,null,null,null,null,8081,8
178006,Moose Mountain,Summit,Larimer County,Colorado,Pinewood Lake,2457,40.2946999,-105.363337,None,10/13/78,null,null,null,null,8069,8
182435,Morgan Peak,Summit,Summit County,Colorado,Montezuma,3797,39.586763,-105.8452352,None,10/13/78,null,null,null,null,8117,8
174480,Mormon Mesa,Summit,Mesa County,Colorado,Molina,2135,39.1725395,-108.0072406,None,10/13/78,null,null,null,null,8077,8
174747,Morrisania Mesa,Summit,Garfield County,Colorado,Rulison,2062,39.4351209,-107.9744619,None,10/13/78,null,null,null,null,8045,8
180930,Morse Mountain,Summit,Grand County,Colorado,Bottle Pass,3155,39.9210056,-105.8975666,None,10/13/78,null,null,null,null,8049,8
174946,Mosquito Mountain,Summit,Mesa County,Colorado,Flatiron Mountain,3205,39.3265463,-107.5098493,1/1/67,10/13/78,null,null,null,null,8077,8
179918,Mosquito Peak,Summit,Lake County,Colorado,Climax,4199,39.300377,-106.1826807,None,10/13/78,null,null,null,null,8065,8
195890,Mothers Hill,Summit,Bent County,Colorado,Rock Canyon,1375,37.6806517,-103.3059515,None,10/13/78,null,null,null,null,8011,8
178447,Mount Achonee,Summit,Grand County,Colorado,Monarch Lake,3859,40.072495,-105.6783264,None,10/13/78,null,null,null,null,8049,8
178123,Mount Acoma,Summit,Grand County,Colorado,Shadow Mountain,3186,40.1759928,-105.7827756,1/1/32,10/13/78,null,null,null,null,8049,8
192289,Mount Adams,Summit,Custer County,Colorado,Horn Peak,4242,38.0074935,-105.6047205,None,10/13/78,null,null,null,null,8027,8
178195,Mount Adams,Summit,Grand County,Colorado,Isolation Peak,3693,40.1839628,-105.7329414,1/1/32,10/13/78,null,null,null,null,8049,8
189297,Mount Aetna,Summit,Chaffee County,Colorado,Garfield,4187,38.5863437,-106.3206359,None,10/13/78,null,null,null,null,8015,8
205016,Mount Albion,Summit,Boulder County,Colorado,Ward,3845,40.0389004,-105.6170424,1/1/67,10/13/78,null,null,null,null,8013,8
178171,Mount Alice,Summit,Grand County,Colorado,Isolation Peak,4058,40.2395383,-105.6646585,1/1/11,10/13/78,null,null,null,null,8049,8
189455,Mount Antero,Summit,Chaffee County,Colorado,Mount Antero,4343,38.6740472,-106.2462488,None,10/13/78,null,null,null,null,8015,8
179665,Mount Argentine,Summit,Summit County,Colorado,Breckenridge,3479,39.4325642,-106.0149645,None,10/13/78,null,null,null,null,8117,8
179916,Mount Arkansas,Summit,Lake County,Colorado,Climax,4203,39.3324327,-106.1782816,None,10/13/78,null,null,null,null,8065,8
196384,Mount Arps,Summit,Chaffee County,Colorado,Cumberland Pass,3773,38.638517,-106.3799303,1/1/87,8/31/92,null,null,null,null,8015,8
193426,Mount Arthur,Summit,El Paso County,Colorado,Manitou Springs,3293,38.8094271,-104.9419095,None,10/13/78,null,null,null,null,8041,8
178497,Mount Audubon,Summit,Boulder County,Colorado,Ward,4030,40.0989998,-105.6162951,None,10/13/78,null,null,null,null,8013,8
203945,Mount Axtell,Summit,Gunnison County,Colorado,Mount Axtell,3676,38.8378919,-107.0366828,None,8/31/92,null,null,null,null,8051,8
183276,Mount Bailey,Summit,Park County,Colorado,Bailey,2766,39.4151778,-105.4598182,None,10/13/78,null,null,null,null,8093,8
186472,Mount Baldy,Summit,Gunnison County,Colorado,Oh-be-joyful,3906,38.9935623,-107.0460613,None,10/13/78,null,null,null,null,8051,8
181400,Mount Bancroft,Summit,Clear Creek County,Colorado,Empire,4037,39.8373802,-105.7001204,1/1/06,10/13/78,null,null,null,null,8019,8
189170,Mount Belford,Summit,Chaffee County,Colorado,Mount Harvard,4319,38.9605767,-106.3607818,None,10/13/78,null,null,null,null,8015,8
175586,Mount Bellview,Summit,Gunnison County,Colorado,Snowmass Mountain,3810,39.0161286,-107.0165305,None,10/13/78,null,null,null,null,8051,8
202851,Mount Bethel,Summit,Clear Creek County,Colorado,Loveland Pass,3870,39.7099144,-105.8785694,1/1/26,10/13/78,null,null,null,null,8019,8
182467,Mount Bierstadt,Summit,Clear Creek County,Colorado,Mount Evans,4285,39.5826432,-105.6687551,10/7/14,10/13/78,null,null,null,null,8019,8
193587,Mount Big Chief,Summit,Teller County,Colorado,Mount Big Chief,3417,38.7375312,-104.974409,None,10/13/78,null,null,null,null,8119,8
172205,Mount Blaine,Summit,Garfield County,Colorado,Mount Blaine,2457,39.5148824,-108.3421803,None,10/13/78,null,null,null,null,8045,8
183211,Mount Blaine,Summit,Park County,Colorado,Mount Logan,3747,39.4301142,-105.6805942,None,10/13/78,null,null,null,null,8093,8
2013628,Mount Blaurock,Summit,Chaffee County,Colorado,Mount Elbert,4149,39.0113478,-106.4537136,1/1/03,10/29/03,null,null,null,null,8015,8
204716,Mount Blue Sky,Summit,Clear Creek County,Colorado,Mount Evans,4337,39.5881224,-105.6437272,9/15/23,10/13/78,null,null,null,null,8019,8
179961,Mount Bross,Summit,Park County,Colorado,Alma,4321,39.3349948,-106.1071665,None,10/13/78,null,null,null,null,8093,8
1947632,Mount Bross,Summit,Grand County,Colorado,Hot Sulphur Springs,2820,40.0869974,-106.1243976,None,8/31/92,null,null,null,null,8049,8
204988,Mount Bryant,Summit,Grand County,Colorado,Shadow Mountain,3355,40.2097012,-105.7880551,1/1/32,10/13/78,null,null,null,null,8049,8
193419,Mount Buckhorn,Summit,El Paso County,Colorado,Manitou Springs,2550,38.8001446,-104.9031262,None,10/13/78,null,null,null,null,8041,8
179934,Mount Buckskin,Summit,Park County,Colorado,Climax,4224,39.3207684,-106.1510739,None,10/13/78,null,null,null,null,8093,8
204990,Mount Cairns,Summit,Grand County,Colorado,Isolation Peak,3314,40.2361882,-105.7473276,1/1/32,10/13/78,null,null,null,null,8049,8
174254,Mount Callahan,Summit,Garfield County,Colorado,Parachute,2625,39.4404905,-108.1161555,None,10/13/78,null,null,null,null,8045,8
179957,Mount Cameron,Summit,Park County,Colorado,Alma,4338,39.3463459,-106.1189002,None,10/13/78,null,null,null,null,8093,8
172280,Mount Candy,Summit,Routt County,Colorado,Clark,2563,40.6680215,-106.9092263,None,10/13/78,null,null,null,null,8107,8
182146,Mount Carbon,Summit,Jefferson County,Colorado,Morrison,1762,39.648705,-105.1356597,None,10/13/78,null,null,null,null,8059,8
203875,Mount Carrizo,Summit,Las Animas County,Colorado,Carrizo Mountain,1668,37.1735038,-103.1074228,1/1/15,10/13/78,null,null,null,null,8071,8
180109,Mount Champion,Summit,Lake County,Colorado,Mount Champion,4161,39.1320898,-106.521471,None,10/13/78,null,null,null,null,8065,8
177596,Mount Chapin,Summit,Larimer County,Colorado,Trail Ridge,3794,40.4335592,-105.7018123,1/1/32,10/13/78,null,null,null,null,8069,8
189341,Mount Chapman,Summit,Gunnison County,Colorado,Cumberland Pass,3884,38.6255981,-106.3856183,None,10/13/78,null,null,null,null,8051,8
202140,Mount Chauncey,Summit,Grand County,Colorado,Granby,2919,40.0784756,-105.9995805,None,10/13/78,null,null,null,null,8049,8
177599,Mount Chiquita,Summit,Larimer County,Colorado,Trail Ridge,3977,40.4437682,-105.6891195,1/1/32,10/13/78,null,null,null,null,8069,8
177473,Mount Cindy,Summit,Jackson County,Colorado,Mount Richthofen,3673,40.4182776,-105.9403246,None,10/13/78,null,null,null,null,8057,8
177486,Mount Cirrus,Summit,Grand County,Colorado,Mount Richthofen,3892,40.4346827,-105.9019049,1/1/32,10/13/78,null,null,null,null,8049,8
203886,Mount Columbia,Summit,Chaffee County,Colorado,Mount Harvard,4284,38.9038441,-106.2974478,None,10/13/78,null,null,null,null,8015,8
1989389,Mount Cosgriff,Summit,Lake County,Colorado,Mount Elbert,4141,39.097296,-106.4258507,1/1/03,7/22/03,null,null,null,null,8065,8
178192,Mount Craig,Summit,Grand County,Colorado,Isolation Peak,3660,40.2191455,-105.7283305,1/1/32,10/13/78,null,null,null,null,8049,8
177489,Mount Cumulus,Summit,Grand County,Colorado,Mount Richthofen,3881,40.4103367,-105.9022687,1/1/32,10/13/78,null,null,null,null,8049,8
193413,Mount Cutler,Summit,El Paso County,Colorado,Manitou Springs,2200,38.7877623,-104.8774637,None,10/13/78,null,null,null,null,8041,8
175527,Mount Daly,Summit,Gunnison County,Colorado,Marble,3845,39.1033521,-107.1502013,None,10/13/78,null,null,null,null,8051,8
175218,Mount Daly,Summit,Pitkin County,Colorado,Capitol Peak,4054,39.1721027,-107.0686259,1/1/33,10/13/78,null,null,null,null,8097,8
175430,Mount Darline,Summit,Delta County,Colorado,Chalk Mountain,3447,39.029305,-107.6579529,None,10/13/78,null,null,null,null,8029,8
183884,Mount Deception,Summit,Teller County,Colorado,Mount Deception,2849,39.0985963,-105.0594208,None,10/13/78,null,null,null,null,8119,8
204685,Mount Democrat,Summit,Park County,Colorado,Climax,4311,39.3394723,-106.1398604,None,10/13/78,null,null,null,null,8093,8
177538,Mount Dickinson,Summit,Larimer County,Colorado,Estes Park,3602,40.4873625,-105.5657152,1/1/32,10/13/78,null,null,null,null,8069,8
177539,Mount Dunraven,Summit,Larimer County,Colorado,Estes Park,3830,40.4890456,-105.6080035,1/1/32,10/13/78,null,null,null,null,8069,8
181828,Mount Edwards,Summit,Summit County,Colorado,Grays Peak,4218,39.63632,-105.7940156,None,10/13/78,null,null,null,null,8117,8
180381,Mount Elbert,Summit,Lake County,Colorado,Mount Elbert,4397,39.1178687,-106.4452569,None,10/13/78,null,null,null,null,8065,8
187100,Mount Emma,Summit,San Miguel County,Colorado,Telluride,4137,37.9748861,-107.790415,None,10/13/78,null,null,null,null,8113,8
186437,Mount Emmons,Summit,Gunnison County,Colorado,Oh-be-joyful,3774,38.8864523,-107.0511679,None,10/13/78,null,null,null,null,8051,8
204954,Mount Enentah,Summit,Grand County,Colorado,Grand Lake,3278,40.2553219,-105.7668597,1/1/32,10/13/78,null,null,null,null,8049,8
187988,Mount Eolus,Summit,La Plata County,Colorado,Columbine Pass,4294,37.6216871,-107.6225967,1/1/62,10/13/78,null,null,null,null,8067,8
180992,Mount Epworth,Summit,Grand County,Colorado,East Portal,3612,39.922382,-105.6952504,None,10/13/78,null,null,null,null,8049,8
172327,Mount Ethel,Summit,Routt County,Colorado,Mount Ethel,3636,40.6480401,-106.6801592,None,10/13/78,null,null,null,null,8107,8
177177,Mount Ethel,Summit,Larimer County,Colorado,Poudre Park,2580,40.6353682,-105.3524553,None,10/13/78,null,null,null,null,8069,8
181383,Mount Eva,Summit,Clear Creek County,Colorado,Empire,4003,39.8276127,-105.7189062,None,10/13/78,null,null,null,null,8019,8
179941,Mount Evans,Summit,Park County,Colorado,Climax,4138,39.256795,-106.1815489,None,10/13/78,null,null,null,null,8093,8
179444,Mount Eve,Summit,Eagle County,Colorado,Crooked Creek Pass,3394,39.4923296,-106.701564,None,10/13/78,null,null,null,null,8037,8
170120,Mount Evelyn,Summit,Larimer County,Colorado,Cherokee Park,2296,40.8947157,-105.4626304,None,10/13/78,null,null,null,null,8069,8
192302,Mount Fairview,Summit,Custer County,Colorado,Rosita,2859,38.1147586,-105.3661005,None,10/13/78,null,null,null,null,8027,8
182133,Mount Falcon,Summit,Jefferson County,Colorado,Morrison,2391,39.6295912,-105.230428,None,10/13/78,null,null,null,null,8059,8
181392,Mount Flora,Summit,Clear Creek County,Colorado,Empire,4007,39.8048325,-105.7360837,None,10/13/78,null,null,null,null,8019,8
196506,Mount Galbraith,Summit,Jefferson County,Colorado,Ralston Buttes,2226,39.7643733,-105.2552142,1/1/77,7/1/90,null,null,null,null,8059,8
202243,Mount Garfield,Summit,Mesa County,Colorado,Clifton,2063,39.1248853,-108.410484,None,10/13/78,null,null,null,null,8077,8
193425,Mount Garfield,Summit,El Paso County,Colorado,Manitou Springs,3332,38.8075661,-104.9475282,None,10/13/78,null,null,null,null,8041,8
187773,Mount Garfield,Summit,San Juan County,Colorado,Snowdon Peak,3984,37.6946805,-107.6362463,None,10/13/78,null,null,null,null,8111,8
178445,Mount George,Summit,Grand County,Colorado,Monarch Lake,3924,40.056678,-105.6581017,None,10/13/78,null,null,null,null,8049,8
182138,Mount Glennon,Summit,Jefferson County,Colorado,Morrison,1970,39.6435429,-105.1842306,None,10/13/78,null,null,null,null,8059,8
186751,Mount Guero,Summit,Gunnison County,Colorado,Mount Guero,3674,38.719608,-107.3858987,None,10/13/78,null,null,null,null,8051,8
186609,Mount Gunnison,Summit,Gunnison County,Colorado,Minnesota Pass,3871,38.8119069,-107.382587,None,10/13/78,null,null,null,null,8051,8
183130,Mount Guyot,Summit,Summit County,Colorado,Boreas Pass,4075,39.4585883,-105.9378693,None,10/13/78,null,null,null,null,8117,8
189179,Mount Harvard,Summit,Chaffee County,Colorado,Mount Harvard,4391,38.9243492,-106.3206758,None,10/13/78,null,null,null,null,8015,8
175427,Mount Hatten,Summit,Delta County,Colorado,Chalk Mountain,3451,39.0478544,-107.6810529,None,10/13/78,null,null,null,null,8029,8
179653,Mount Helen,Summit,Summit County,Colorado,Breckenridge,4016,39.4285095,-106.0871889,None,10/13/78,null,null,null,null,8117,8
196653,Mount Helmers,Summit,Gunnison County,Colorado,Cumberland Pass,3918,38.6445033,-106.417603,2/9/78,4/1/91,null,null,null,null,8051,8
192572,Mount Herard,Summit,Saguache County,Colorado,Medano Pass,4068,37.8491266,-105.4944793,1/1/84,10/13/78,null,null,null,null,8109,8
193253,Mount Herman,Summit,El Paso County,Colorado,Palmer Lake,2764,39.0816743,-104.9263858,1/1/43,10/13/78,null,null,null,null,8041,8
192176,Mount Herring,Summit,Custer County,Colorado,Mount Tyndall,2832,38.1620146,-105.3404789,None,10/13/78,null,null,null,null,8027,8
180405,Mount Hope,Summit,Chaffee County,Colorado,Mount Elbert,4249,39.0210977,-106.4198667,None,10/13/78,null,null,null,null,8015,8
190514,Mount Hope,Summit,Mineral County,Colorado,Mount Hope,3906,37.5435381,-106.8707378,None,10/13/78,null,null,null,null,8079,8
177782,Mount Ida,Summit,Larimer County,Colorado,Grand Lake,3924,40.3717999,-105.7793586,1/1/32,10/13/78,null,null,null,null,8069,8
178145,Mount Irving Hale,Summit,Grand County,Colorado,Isolation Peak,3574,40.1377245,-105.7204671,1/1/31,10/13/78,null,null,null,null,8049,8
179483,Mount Jackson,Summit,Eagle County,Colorado,Mount Jackson,4164,39.4852904,-106.5366449,None,10/13/78,null,null,null,null,8037,8
1989291,Mount Jasper,Summit,Boulder County,Colorado,East Portal,3944,39.994655,-105.6831568,None,7/16/03,null,null,null,null,8013,8
182062,Mount Judge,Summit,Clear Creek County,Colorado,Saddleback Mountain,3134,39.6673993,-105.4563747,None,10/13/78,null,null,null,null,8019,8
177785,Mount Julian,Summit,Larimer County,Colorado,Grand Lake,3933,40.371089,-105.7574978,1/1/32,10/13/78,null,null,null,null,8069,8
175539,Mount Justice,Summit,Gunnison County,Colorado,Marble,3589,39.0129506,-107.1702738,None,10/13/78,null,null,null,null,8051,8
2355690,Mount KIA/MIA,Summit,Saguache County,Colorado,Bonanza,3441,38.3666774,-106.2056527,10/3/07,10/4/07,null,null,null,null,8109,8
187987,Mount Kennedy,Summit,La Plata County,Colorado,Mountain View Crest,3998,37.588911,-107.6270602,None,10/13/78,null,null,null,null,8067,8
170161,Mount Kimball,Summit,Larimer County,Colorado,Cherokee Park,2309,40.894732,-105.4875229,None,10/13/78,null,null,null,null,8069,8
189133,Mount Kreutzer,Summit,Chaffee County,Colorado,Tincup,3993,38.7567163,-106.415521,1/1/57,10/13/78,null,null,null,null,8015,8
177939,Mount Lady Washington,Summit,Larimer County,Colorado,Longs Peak,4055,40.2634916,-105.6072147,1/1/11,10/13/78,null,null,null,null,8069,8
186555,Mount Lamborn,Summit,Delta County,Colorado,Paonia,3475,38.8028884,-107.5228666,None,10/13/78,null,null,null,null,8029,8
203930,Mount Law,Summit,Mesa County,Colorado,Wagon Track Ridge,1763,39.3394172,-108.2500295,None,10/13/78,null,null,null,null,8077,8
174438,Mount Lincoln,Summit,Mesa County,Colorado,Cameo,2028,39.1301488,-108.3524037,None,10/13/78,null,null,null,null,8077,8
179956,Mount Lincoln,Summit,Park County,Colorado,Alma,4354,39.351504,-106.1113773,None,10/13/78,null,null,null,null,8093,8
182608,Mount Lindo,Summit,Jefferson County,Colorado,Indian Hills,2380,39.6092606,-105.210834,None,10/13/78,null,null,null,null,8059,8
192730,Mount Lindsey,Summit,Costilla County,Colorado,Blanca Peak,4286,37.583803,-105.4446957,1/1/54,10/13/78,null,null,null,null,8023,8
190193,Mount Lion,Summit,Saguache County,Colorado,Lake Mountain,3172,38.0563277,-106.4074578,None,10/13/78,null,null,null,null,8109,8
183200,Mount Logan,Summit,Park County,Colorado,Mount Logan,3923,39.4957321,-105.6314035,None,10/13/78,null,null,null,null,8093,8
174239,Mount Logan,Summit,Garfield County,Colorado,Red Pinnacle,2563,39.4016887,-108.1884225,None,10/13/78,null,null,null,null,8045,8
196614,Mount Machebeuf,Summit,Clear Creek County,Colorado,Grays Peak,3904,39.7210886,-105.8568768,1/1/91,4/1/91,null,null,null,null,8019,8
2099511,Mount Mahler,Summit,Jackson County,Colorado,Mount Richthofen,3809,40.4715786,-105.9089858,10/18/06,11/17/06,null,null,null,null,8057,8
189327,Mount Mamma,Summit,Chaffee County,Colorado,Saint Elmo,4131,38.6765384,-106.3175526,None,10/13/78,null,null,null,null,8015,8
189896,Mount Manitou,Summit,Saguache County,Colorado,Whale Hill,3698,38.3299257,-106.1144757,None,10/13/78,null,null,null,null,8109,8
193442,Mount Manitou,Summit,El Paso County,Colorado,Manitou Springs,2879,38.8646218,-104.9637062,None,10/13/78,null,null,null,null,8041,8
196536,Mount Marcy,Summit,Custer County,Colorado,Electric Peak,4113,38.1460792,-105.6762157,1/1/70,7/1/90,null,null,null,null,8027,8
170217,Mount Margaret,Summit,Larimer County,Colorado,Red Feather Lakes,2423,40.8176557,-105.5279754,None,10/13/78,null,null,null,null,8069,8
180119,Mount Massive,Summit,Lake County,Colorado,Mount Massive,4395,39.1873242,-106.4756085,None,10/13/78,null,null,null,null,8065,8
196579,Mount Maxwell,Summit,Las Animas County,Colorado,El Valle Creek,4060,37.2491585,-105.1535687,1/1/72,8/1/90,null,null,null,null,8071,8
177160,Mount McConnel,Summit,Larimer County,Colorado,Big Narrows,2442,40.6720344,-105.4645552,None,10/13/78,null,null,null,null,8069,8
178233,Mount Meeker,Summit,Boulder County,Colorado,Allenspark,4236,40.2484911,-105.6049924,1/1/11,10/13/78,null,null,null,null,8013,8
192788,Mount Mestas,Summit,Huerfano County,Colorado,La Veta Pass,3528,37.5829166,-105.1473417,1/1/49,10/13/78,null,null,null,null,8055,8
177154,Mount Morian,Summit,Larimer County,Colorado,Big Narrows,2334,40.7347143,-105.4121797,None,10/13/78,null,null,null,null,8069,8
182161,Mount Morrison,Summit,Jefferson County,Colorado,Morrison,2402,39.6691315,-105.2197429,None,10/13/78,null,null,null,null,8059,8
178986,Mount Moss,Summit,Montezuma County,Colorado,La Plata,4022,37.4389486,-108.0782487,None,10/13/78,null,null,null,null,8083,8
179783,Mount Nast,Summit,Pitkin County,Colorado,Nast,3802,39.2511753,-106.6117304,None,10/13/78,null,null,null,null,8097,8
187834,Mount Nebo,Summit,San Juan County,Colorado,Storm King Peak,4025,37.6762062,-107.5083168,None,10/13/78,null,null,null,null,8111,8
204933,Mount Neota,Summit,Grand County,Colorado,Fall River Pass,3575,40.4826563,-105.8457913,None,10/13/78,null,null,null,null,8049,8
178426,Mount Neva,Summit,Boulder County,Colorado,Monarch Lake,3908,40.0069906,-105.688349,None,10/13/78,null,null,null,null,8013,8
191978,Mount Niehardt,Summit,Saguache County,Colorado,Electric Peak,3917,38.1764827,-105.7198475,None,10/13/78,null,null,null,null,8109,8
177492,Mount Nimbus,Summit,Grand County,Colorado,Mount Richthofen,3867,40.3967585,-105.9040416,1/1/32,10/13/78,null,null,null,null,8049,8
181292,Mount Nystrom,Summit,Grand County,Colorado,Byers Peak,3856,39.8090505,-105.9018608,None,10/13/78,null,null,null,null,8049,8
196668,Mount Oklahoma,Summit,Lake County,Colorado,Mount Champion,4223,39.1786227,-106.5061727,1/1/67,11/1/91,null,null,null,null,8065,8
169872,Mount Oliphant,Summit,Moffat County,Colorado,Freeman Reservoir,3246,40.8137539,-107.3786202,None,10/13/78,null,null,null,null,8081,8
204946,Mount Olympus,Summit,Larimer County,Colorado,Panorama Peak,2678,40.3749448,-105.4616738,None,10/13/78,null,null,null,null,8069,8
